CUMUN,CPRO,NPRO,NMUN,AREA_GEO,ID_AREA_GEO,POB_AREA_GEO,COD_LITERAL_SCD,ID_GRUPO,POB_GRUPO,ID_COMPLETO_GRUPO,,
15064,15,"Coruña, A",Paderne,MUNICIPIO,15064,2394,,14CÑ,5552,15064Paderne,,
15018,15,"Coruña, A","Capela, A",MUNICIPIO,15018,1232,,15CÑ,4390,"15018Capela, A",,
15050,15,"Coruña, A",Monfero,MUNICIPIO,15050,1932,,15CÑ,4390,15050Monfero,,
15091,15,"Coruña, A",Vilarmaior,MUNICIPIO,15091,1226,,15CÑ,4390,15091Vilarmaior,,
15015,15,"Coruña, A",Cabanas,MUNICIPIO,15015,3281,,16CÑ,16225,15015Cabanas,,
15035,15,"Coruña, A",Fene,MUNICIPIO,15035,12944,,16CÑ,16225,15035Fene,,
15055,15,"Coruña, A",Neda,MUNICIPIO,15055,5079,,17CÑ,7901,15055Neda,,
15076,15,"Coruña, A",San Sadurniño,MUNICIPIO,15076,2822,,17CÑ,7901,15076San Sadurniño,,
15022,15,"Coruña, A",Cedeira,MUNICIPIO,15022,6640,,18CÑ,8979,15022Cedeira,,
15025,15,"Coruña, A",Cerdido,MUNICIPIO,15025,1113,,18CÑ,8979,15025Cerdido,,
15049,15,"Coruña, A",Moeche,MUNICIPIO,15049,1226,,18CÑ,8979,15049Moeche,,
15044,15,"Coruña, A",Mañón,MUNICIPIO,15044,1356,,19CÑ,10865,15044Mañón,,
15061,15,"Coruña, A",Ortigueira,MUNICIPIO,15061,5671,,19CÑ,10865,15061Ortigueira,,
15901,15,"Coruña, A",Cariño,MUNICIPIO,15901,3838,,19CÑ,10865,15901Cariño,,
15070,15,"Coruña, A","Pontes de García Rodríguez, As",MUNICIPIO,15070,10138,,20CÑ,11236,"15070Pontes de García Rodríguez, As",,
15081,15,"Coruña, A","Somozas, As",MUNICIPIO,15081,1098,,20CÑ,11236,"15081Somozas, As",,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503603,3390,,21CÑ,10233,1503603Ferrol,,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503604,2468,,21CÑ,10233,1503604Ferrol,,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503605,4375,,21CÑ,10233,1503605Ferrol,,
15001,15,"Coruña, A",Abegondo,MUNICIPIO,15001,5406,,22CÑ,5406,15001Abegondo,,
15002,15,"Coruña, A",Ames,MUNICIPIO,15002,31793,,23CÑ,31793,15002Ames,,
15004,15,"Coruña, A",Ares,MUNICIPIO,15004,5732,,24CÑ,5732,15004Ares,,
15005,15,"Coruña, A",Arteixo,MUNICIPIO,15005,32262,,25CÑ,32262,15005Arteixo,,
15008,15,"Coruña, A",Bergondo,MUNICIPIO,15008,6633,,26CÑ,6633,15008Bergondo,,
15009,15,"Coruña, A",Betanzos,MUNICIPIO,15009,12959,,27CÑ,12959,15009Betanzos,,
15011,15,"Coruña, A",Boiro,MUNICIPIO,15011,18838,,28CÑ,18838,15011Boiro,,
15013,15,"Coruña, A",Brión,MUNICIPIO,15013,7837,,29CÑ,7837,15013Brión,,
15016,15,"Coruña, A",Camariñas,MUNICIPIO,15016,5272,,30CÑ,5272,15016Camariñas,,
15017,15,"Coruña, A",Cambre,MUNICIPIO,15017,24648,,31CÑ,24648,15017Cambre,,
15019,15,"Coruña, A",Carballo,MUNICIPIO,15019,31349,,32CÑ,31349,15019Carballo,,
15021,15,"Coruña, A",Carral,MUNICIPIO,15021,6408,,33CÑ,6408,15021Carral,,
15029,15,"Coruña, A",Coristanco,MUNICIPIO,15029,6074,,34CÑ,6074,15029Coristanco,,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503001,13024,,35CÑ,13024,"1503001Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503002,30425,,36CÑ,30425,"1503002Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503003,25558,,37CÑ,25558,"1503003Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503004,30549,,38CÑ,30549,"1503004Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503005,34112,,39CÑ,34112,"1503005Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503006,26199,,40CÑ,26199,"1503006Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503007,54254,,41CÑ,54254,"1503007Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503008,10565,,42CÑ,10565,"1503008Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503009,12144,,43CÑ,12144,"1503009Coruña, A",,
15030,15,"Coruña, A","Coruña, A",DISTRITO,1503010,8881,,44CÑ,8881,"1503010Coruña, A",,
15031,15,"Coruña, A",Culleredo,MUNICIPIO,15031,30402,,45CÑ,30402,15031Culleredo,,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503601,7752,,46CÑ,7752,1503601Ferrol,,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503602,15815,,47CÑ,15815,1503602Ferrol,,
15902,15,"Coruña, A",Oza-Cesuras,MUNICIPIO,15902,5101,,48CÑ,5101,15902Oza-Cesuras,,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503606,13964,,49CÑ,13964,1503606Ferrol,,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503607,10066,,50CÑ,10066,1503607Ferrol,,
15036,15,"Coruña, A",Ferrol,DISTRITO,1503608,8235,,51CÑ,8235,1503608Ferrol,,
15037,15,"Coruña, A",Fisterra,MUNICIPIO,15037,4708,,52CÑ,4708,15037Fisterra,,
15041,15,"Coruña, A","Laracha, A",MUNICIPIO,15041,11347,,53CÑ,11347,"15041Laracha, A",,
15043,15,"Coruña, A",Malpica de Bergantiños,MUNICIPIO,15043,5391,,54CÑ,5391,15043Malpica de Bergantiños,,
15046,15,"Coruña, A",Melide,MUNICIPIO,15046,7406,,55CÑ,7406,15046Melide,,
15048,15,"Coruña, A",Miño,MUNICIPIO,15048,6200,,56CÑ,6200,15048Miño,,
15051,15,"Coruña, A",Mugardos,MUNICIPIO,15051,5245,,57CÑ,5245,15051Mugardos,,
15053,15,"Coruña, A",Muros,MUNICIPIO,15053,8556,,58CÑ,8556,15053Muros,,
15054,15,"Coruña, A",Narón,MUNICIPIO,15054,39080,,59CÑ,39080,15054Narón,,
15056,15,"Coruña, A",Negreira,MUNICIPIO,15056,6827,,60CÑ,6827,15056Negreira,,
15057,15,"Coruña, A",Noia,MUNICIPIO,15057,14263,,61CÑ,14263,15057Noia,,
15058,15,"Coruña, A",Oleiros,MUNICIPIO,15058,36075,,62CÑ,36075,15058Oleiros,,
15059,15,"Coruña, A",Ordes,MUNICIPIO,15059,12674,,63CÑ,12674,15059Ordes,,
15060,15,"Coruña, A",Oroso,MUNICIPIO,15060,7500,,64CÑ,7500,15060Oroso,,
15062,15,"Coruña, A",Outes,MUNICIPIO,15062,6282,,65CÑ,6282,15062Outes,,
15065,15,"Coruña, A",Padrón,MUNICIPIO,15065,8384,,66CÑ,8384,15065Padrón,,
15066,15,"Coruña, A","Pino, O",MUNICIPIO,15066,4641,,67CÑ,4641,"15066Pino, O",,
15067,15,"Coruña, A","Pobra do Caramiñal, A",MUNICIPIO,15067,9338,,68CÑ,9338,"15067Pobra do Caramiñal, A",,
15068,15,"Coruña, A",Ponteceso,MUNICIPIO,15068,5502,,69CÑ,5502,15068Ponteceso,,
15069,15,"Coruña, A",Pontedeume,MUNICIPIO,15069,7777,,70CÑ,7777,15069Pontedeume,,
15071,15,"Coruña, A",Porto do Son,MUNICIPIO,15071,9171,,71CÑ,9171,15071Porto do Son,,
15072,15,"Coruña, A",Rianxo,MUNICIPIO,15072,11033,,72CÑ,11033,15072Rianxo,,
15073,15,"Coruña, A",Ribeira,MUNICIPIO,15073,26886,,73CÑ,26886,15073Ribeira,,
15075,15,"Coruña, A",Sada,MUNICIPIO,15075,15841,,74CÑ,15841,15075Sada,,
15077,15,"Coruña, A",Santa Comba,MUNICIPIO,15077,9426,,75CÑ,9426,15077Santa Comba,,
15078,15,"Coruña, A",Santiago de Compostela,DISTRITO,1507801,8958,,76CÑ,8958,1507801Santiago de Compostela,,
15078,15,"Coruña, A",Santiago de Compostela,DISTRITO,1507802,15630,,77CÑ,15630,1507802Santiago de Compostela,,
15078,15,"Coruña, A",Santiago de Compostela,DISTRITO,1507803,11137,,78CÑ,11137,1507803Santiago de Compostela,,
15078,15,"Coruña, A",Santiago de Compostela,DISTRITO,1507804,27464,,79CÑ,27464,1507804Santiago de Compostela,,
15078,15,"Coruña, A",Santiago de Compostela,DISTRITO,1507805,29935,,80CÑ,29935,1507805Santiago de Compostela,,
15082,15,"Coruña, A",Teo,MUNICIPIO,15082,18579,,81CÑ,18579,15082Teo,,
15087,15,"Coruña, A",Valdoviño,MUNICIPIO,15087,6563,,82CÑ,6563,15087Valdoviño,,
15089,15,"Coruña, A",Vedra,MUNICIPIO,15089,5036,,83CÑ,5036,15089Vedra,,
15092,15,"Coruña, A",Vimianzo,MUNICIPIO,15092,7057,,84CÑ,7057,15092Vimianzo,,
15093,15,"Coruña, A",Zas,MUNICIPIO,15093,4472,,85CÑ,4472,15093Zas,,
16009,16,Cuenca,Alcantud,MUNICIPIO,16009,51,,01CU,4832,16009Alcantud,,
16022,16,Cuenca,Arcos de la Sierra,MUNICIPIO,16022,83,,01CU,4832,16022Arcos de la Sierra,,
16035,16,Cuenca,Beteta,MUNICIPIO,16035,262,,01CU,4832,16035Beteta,,
16048,16,Cuenca,Cañamares,MUNICIPIO,16048,466,,01CU,4832,16048Cañamares,,
16053,16,Cuenca,Cañizares,MUNICIPIO,16053,439,,01CU,4832,16053Cañizares,,
16057,16,Cuenca,Carrascosa,MUNICIPIO,16057,70,,01CU,4832,16057Carrascosa,,
16070,16,Cuenca,Castillejo-Sierra,MUNICIPIO,16070,28,,01CU,4832,16070Castillejo-Sierra,,
16079,16,Cuenca,Cueva del Hierro,MUNICIPIO,16079,29,,01CU,4832,16079Cueva del Hierro,,
16084,16,Cuenca,Fresneda de la Sierra,MUNICIPIO,16084,48,,01CU,4832,16084Fresneda de la Sierra,,
16085,16,Cuenca,"Frontera, La",MUNICIPIO,16085,155,,01CU,4832,"16085Frontera, La",,
16091,16,Cuenca,Fuertescusa,MUNICIPIO,16091,63,,01CU,4832,16091Fuertescusa,,
16116,16,Cuenca,Lagunaseca,MUNICIPIO,16116,77,,01CU,4832,16116Lagunaseca,,
16121,16,Cuenca,"Majadas, Las",MUNICIPIO,16121,241,,01CU,4832,"16121Majadas, Las",,
16122,16,Cuenca,Mariana,MUNICIPIO,16122,304,,01CU,4832,16122Mariana,,
16123,16,Cuenca,Masegosa,MUNICIPIO,16123,64,,01CU,4832,16123Masegosa,,
16163,16,Cuenca,Portilla,MUNICIPIO,16163,59,,01CU,4832,16163Portilla,,
16169,16,Cuenca,"Pozuelo, El",MUNICIPIO,16169,49,,01CU,4832,"16169Pozuelo, El",,
16170,16,Cuenca,Priego,MUNICIPIO,16170,896,,01CU,4832,16170Priego,,
16197,16,Cuenca,Santa María del Val,MUNICIPIO,16197,67,,01CU,4832,16197Santa María del Val,,
16234,16,Cuenca,Valsalobre,MUNICIPIO,16234,23,,01CU,4832,16234Valsalobre,,
16245,16,Cuenca,Villalba de la Sierra,MUNICIPIO,16245,456,,01CU,4832,16245Villalba de la Sierra,,
16280,16,Cuenca,Zarzuela,MUNICIPIO,16280,170,,01CU,4832,16280Zarzuela,,
16909,16,Cuenca,Sotorribas,MUNICIPIO,16909,732,,01CU,4832,16909Sotorribas,,
16005,16,Cuenca,Albalate de las Nogueras,MUNICIPIO,16005,253,,02CU,3698,16005Albalate de las Nogueras,,
16006,16,Cuenca,Albendea,MUNICIPIO,16006,121,,02CU,3698,16006Albendea,,
16011,16,Cuenca,Alcohujate,MUNICIPIO,16011,28,,02CU,3698,16011Alcohujate,,
16020,16,Cuenca,Arandilla del Arroyo,MUNICIPIO,16020,7,,02CU,3698,16020Arandilla del Arroyo,,
16025,16,Cuenca,Arrancacepas,MUNICIPIO,16025,25,,02CU,3698,16025Arrancacepas,,
16030,16,Cuenca,Bascuñana de San Pedro,MUNICIPIO,16030,18,,02CU,3698,16030Bascuñana de San Pedro,,
16038,16,Cuenca,Buciegas,MUNICIPIO,16038,36,,02CU,3698,16038Buciegas,,
16045,16,Cuenca,Canalejas del Arroyo,MUNICIPIO,16045,186,,02CU,3698,16045Canalejas del Arroyo,,
16050,16,Cuenca,Cañaveras,MUNICIPIO,16050,258,,02CU,3698,16050Cañaveras,,
16051,16,Cuenca,Cañaveruelas,MUNICIPIO,16051,132,,02CU,3698,16051Cañaveruelas,,
16067,16,Cuenca,Castejón,MUNICIPIO,16067,144,,02CU,3698,16067Castejón,,
16071,16,Cuenca,Castillo-Albaráñez,MUNICIPIO,16071,22,,02CU,3698,16071Castillo-Albaráñez,,
16094,16,Cuenca,Gascueña,MUNICIPIO,16094,153,,02CU,3698,16094Gascueña,,
16140,16,Cuenca,Olmeda de la Cuesta,MUNICIPIO,16140,20,,02CU,3698,16140Olmeda de la Cuesta,,
16143,16,Cuenca,Olmedilla de Eliz,MUNICIPIO,16143,15,,02CU,3698,16143Olmedilla de Eliz,,
16156,16,Cuenca,"Peraleja, La",MUNICIPIO,16156,97,,02CU,3698,"16156Peraleja, La",,
16162,16,Cuenca,Portalrubio de Guadamejud,MUNICIPIO,16162,22,,02CU,3698,16162Portalrubio de Guadamejud,,
16188,16,Cuenca,Salmeroncillos,MUNICIPIO,16188,102,,02CU,3698,16188Salmeroncillos,,
16193,16,Cuenca,San Pedro Palmiches,MUNICIPIO,16193,57,,02CU,3698,16193San Pedro Palmiches,,
16206,16,Cuenca,Tinajas,MUNICIPIO,16206,201,,02CU,3698,16206Tinajas,,
16209,16,Cuenca,Torralba,MUNICIPIO,16209,112,,02CU,3698,16209Torralba,,
16228,16,Cuenca,Valdeolivas,MUNICIPIO,16228,202,,02CU,3698,16228Valdeolivas,,
16242,16,Cuenca,Villaconejos de Trabaque,MUNICIPIO,16242,344,,02CU,3698,16242Villaconejos de Trabaque,,
16246,16,Cuenca,Villalba del Rey,MUNICIPIO,16246,516,,02CU,3698,16246Villalba del Rey,,
16250,16,Cuenca,Villanueva de Guadamejud,MUNICIPIO,16250,65,,02CU,3698,16250Villanueva de Guadamejud,,
16254,16,Cuenca,Villar de Domingo García,MUNICIPIO,16254,220,,02CU,3698,16254Villar de Domingo García,,
16259,16,Cuenca,Villar del Infantado,MUNICIPIO,16259,43,,02CU,3698,16259Villar del Infantado,,
16272,16,Cuenca,Villas de la Ventosa,MUNICIPIO,16272,211,,02CU,3698,16272Villas de la Ventosa,,
16275,16,Cuenca,Vindel,MUNICIPIO,16275,11,,02CU,3698,16275Vindel,,
16910,16,Cuenca,Villar y Velasco,MUNICIPIO,16910,77,,02CU,3698,16910Villar y Velasco,,
16001,16,Cuenca,Abia de la Obispalía,MUNICIPIO,16001,65,,03CU,4830,16001Abia de la Obispalía,,
16010,16,Cuenca,Alcázar del Rey,MUNICIPIO,16010,152,,03CU,4830,16010Alcázar del Rey,,
16041,16,Cuenca,Buendía,MUNICIPIO,16041,400,,03CU,4830,16041Buendía,,
16110,16,Cuenca,Huerta de la Obispalía,MUNICIPIO,16110,114,,03CU,4830,16110Huerta de la Obispalía,,
16112,16,Cuenca,Huete,MUNICIPIO,16112,1765,,03CU,4830,16112Huete,,
16148,16,Cuenca,Palomares del Campo,MUNICIPIO,16148,602,,03CU,4830,16148Palomares del Campo,,
16160,16,Cuenca,Pineda de Gigüela,MUNICIPIO,16160,60,,03CU,4830,16160Pineda de Gigüela,,
16173,16,Cuenca,"Valle de Altomira, El",MUNICIPIO,16173,211,,03CU,4830,"16173Valle de Altomira, El",,
16181,16,Cuenca,Rozalén del Monte,MUNICIPIO,16181,67,,03CU,4830,16181Rozalén del Monte,,
16211,16,Cuenca,Torrejoncillo del Rey,MUNICIPIO,16211,341,,03CU,4830,16211Torrejoncillo del Rey,,
16240,16,Cuenca,Vellisca,MUNICIPIO,16240,102,,03CU,4830,16240Vellisca,,
16265,16,Cuenca,Villarejo de la Peñuela,MUNICIPIO,16265,20,,03CU,4830,16265Villarejo de la Peñuela,,
16277,16,Cuenca,Zafra de Záncara,MUNICIPIO,16277,122,,03CU,4830,16277Zafra de Záncara,,
16901,16,Cuenca,Campos del Paraíso,MUNICIPIO,16901,737,,03CU,4830,16901Campos del Paraíso,,
16906,16,Cuenca,"Valdecolmenas, Los",MUNICIPIO,16906,72,,03CU,4830,"16906Valdecolmenas, Los",,
16016,16,Cuenca,Almendros,MUNICIPIO,16016,247,,04CU,4901,16016Almendros,,
16018,16,Cuenca,Almonacid del Marquesado,MUNICIPIO,16018,425,,04CU,4901,16018Almonacid del Marquesado,,
16027,16,Cuenca,Barajas de Melo,MUNICIPIO,16027,932,,04CU,4901,16027Barajas de Melo,,
16032,16,Cuenca,Belinchón,MUNICIPIO,16032,334,,04CU,4901,16032Belinchón,,
16101,16,Cuenca,"Hito, El",MUNICIPIO,16101,141,,04CU,4901,"16101Hito, El",,
16108,16,Cuenca,Huelves,MUNICIPIO,16108,57,,04CU,4901,16108Huelves,,
16119,16,Cuenca,Leganiel,MUNICIPIO,16119,190,,04CU,4901,16119Leganiel,,
16130,16,Cuenca,Montalbo,MUNICIPIO,16130,643,,04CU,4901,16130Montalbo,,
16151,16,Cuenca,Paredes,MUNICIPIO,16151,66,,04CU,4901,16151Paredes,,
16167,16,Cuenca,Pozorrubio de Santiago,MUNICIPIO,16167,323,,04CU,4901,16167Pozorrubio de Santiago,,
16185,16,Cuenca,Saceda-Trasierra,MUNICIPIO,16185,41,,04CU,4901,16185Saceda-Trasierra,,
16186,16,Cuenca,Saelices,MUNICIPIO,16186,483,,04CU,4901,16186Saelices,,
16212,16,Cuenca,Torrubia del Campo,MUNICIPIO,16212,257,,04CU,4901,16212Torrubia del Campo,,
16217,16,Cuenca,Tribaldos,MUNICIPIO,16217,107,,04CU,4901,16217Tribaldos,,
16218,16,Cuenca,Uclés,MUNICIPIO,16218,222,,04CU,4901,16218Uclés,,
16270,16,Cuenca,Villarrubio,MUNICIPIO,16270,194,,04CU,4901,16270Villarrubio,,
16279,16,Cuenca,Zarza de Tajo,MUNICIPIO,16279,239,,04CU,4901,16279Zarza de Tajo,,
16002,16,Cuenca,"Acebrón, El",MUNICIPIO,16002,234,,05CU,4932,"16002Acebrón, El",,
16086,16,Cuenca,Fuente de Pedro Naharro,MUNICIPIO,16086,1205,,05CU,4932,16086Fuente de Pedro Naharro,,
16106,16,Cuenca,Horcajo de Santiago,MUNICIPIO,16106,3493,,05CU,4932,16106Horcajo de Santiago,,
16033,16,Cuenca,Belmonte,MUNICIPIO,16033,1903,,06CU,5793,16033Belmonte,,
16103,16,Cuenca,Hontanaya,MUNICIPIO,16103,253,,06CU,5793,16103Hontanaya,,
16145,16,Cuenca,Osa de la Vega,MUNICIPIO,16145,479,,06CU,5793,16145Osa de la Vega,,
16172,16,Cuenca,Puebla de Almenara,MUNICIPIO,16172,384,,06CU,5793,16172Puebla de Almenara,,
16216,16,Cuenca,Tresjuncos,MUNICIPIO,16216,293,,06CU,5793,16216Tresjuncos,,
16249,16,Cuenca,Villamayor de Santiago,MUNICIPIO,16249,2481,,06CU,5793,16249Villamayor de Santiago,,
16100,16,Cuenca,"Hinojosos, Los",MUNICIPIO,16100,771,,07CU,4963,"16100Hinojosos, Los",,
16124,16,Cuenca,"Mesas, Las",MUNICIPIO,16124,2336,,07CU,4963,"16124Mesas, Las",,
16128,16,Cuenca,Monreal del Llano,MUNICIPIO,16128,56,,07CU,4963,16128Monreal del Llano,,
16153,16,Cuenca,"Pedernoso, El",MUNICIPIO,16153,1124,,07CU,4963,"16153Pedernoso, El",,
16196,16,Cuenca,Santa María de los Llanos,MUNICIPIO,16196,676,,07CU,4963,16196Santa María de los Llanos,,
16007,16,Cuenca,"Alberca de Záncara, La",MUNICIPIO,16007,1590,,08CU,4902,"16007Alberca de Záncara, La",,
16058,16,Cuenca,Carrascosa de Haro,MUNICIPIO,16058,106,,08CU,4902,16058Carrascosa de Haro,,
16171,16,Cuenca,"Provencio, El",MUNICIPIO,16171,2437,,08CU,4902,"16171Provencio, El",,
16176,16,Cuenca,Rada de Haro,MUNICIPIO,16176,44,,08CU,4902,16176Rada de Haro,,
16195,16,Cuenca,Santa María del Campo Rus,MUNICIPIO,16195,571,,08CU,4902,16195Santa María del Campo Rus,,
16255,16,Cuenca,Villar de la Encina,MUNICIPIO,16255,154,,08CU,4902,16255Villar de la Encina,,
16012,16,Cuenca,Alconchel de la Estrella,MUNICIPIO,16012,88,,09CU,5001,16012Alconchel de la Estrella,,
16015,16,Cuenca,"Almarcha, La",MUNICIPIO,16015,365,,09CU,5001,"16015Almarcha, La",,
16034,16,Cuenca,Belmontejo,MUNICIPIO,16034,160,,09CU,5001,16034Belmontejo,,
16072,16,Cuenca,Castillo de Garcimuñoz,MUNICIPIO,16072,134,,09CU,5001,16072Castillo de Garcimuñoz,,
16073,16,Cuenca,Cervera del Llano,MUNICIPIO,16073,221,,09CU,5001,16073Cervera del Llano,,
16087,16,Cuenca,Fuentelespino de Haro,MUNICIPIO,16087,274,,09CU,5001,16087Fuentelespino de Haro,,
16099,16,Cuenca,"Hinojosa, La",MUNICIPIO,16099,188,,09CU,5001,"16099Hinojosa, La",,
16129,16,Cuenca,Montalbanejo,MUNICIPIO,16129,103,,09CU,5001,16129Montalbanejo,,
16159,16,Cuenca,Pinarejo,MUNICIPIO,16159,212,,09CU,5001,16159Pinarejo,,
16191,16,Cuenca,San Lorenzo de la Parrilla,MUNICIPIO,16191,1042,,09CU,5001,16191San Lorenzo de la Parrilla,,
16213,16,Cuenca,Torrubia del Castillo,MUNICIPIO,16213,38,,09CU,5001,16213Torrubia del Castillo,,
16243,16,Cuenca,Villaescusa de Haro,MUNICIPIO,16243,470,,09CU,5001,16243Villaescusa de Haro,,
16247,16,Cuenca,Villalgordo del Marquesado,MUNICIPIO,16247,80,,09CU,5001,16247Villalgordo del Marquesado,,
16253,16,Cuenca,Villar de Cañas,MUNICIPIO,16253,374,,09CU,5001,16253Villar de Cañas,,
16264,16,Cuenca,Villarejo de Fuentes,MUNICIPIO,16264,429,,09CU,5001,16264Villarejo de Fuentes,,
16266,16,Cuenca,Villarejo-Periesteban,MUNICIPIO,16266,380,,09CU,5001,16266Villarejo-Periesteban,,
16269,16,Cuenca,Villares del Saz,MUNICIPIO,16269,443,,09CU,5001,16269Villares del Saz,,
16004,16,Cuenca,Albaladejo del Cuende,MUNICIPIO,16004,245,,11CU,5373,16004Albaladejo del Cuende,,
16019,16,Cuenca,Altarejos,MUNICIPIO,16019,190,,11CU,5373,16019Altarejos,,
16083,16,Cuenca,Fresneda de Altarejos,MUNICIPIO,16083,40,,11CU,5373,16083Fresneda de Altarejos,,
16104,16,Cuenca,Hontecillas,MUNICIPIO,16104,61,,11CU,5373,16104Hontecillas,,
16132,16,Cuenca,Mota de Altarejos,MUNICIPIO,16132,34,,11CU,5373,16132Mota de Altarejos,,
16139,16,Cuenca,Olivares de Júcar,MUNICIPIO,16139,325,,11CU,5373,16139Olivares de Júcar,,
16141,16,Cuenca,Olmeda del Rey,MUNICIPIO,16141,132,,11CU,5373,16141Olmeda del Rey,,
16152,16,Cuenca,"Parra de las Vegas, La",MUNICIPIO,16152,33,,11CU,5373,"16152Parra de las Vegas, La",,
16236,16,Cuenca,Valverde de Júcar,MUNICIPIO,16236,1082,,11CU,5373,16236Valverde de Júcar,,
16263,16,Cuenca,Villar de Olalla,MUNICIPIO,16263,1270,,11CU,5373,16263Villar de Olalla,,
16273,16,Cuenca,Villaverde y Pasaconsol,MUNICIPIO,16273,332,,11CU,5373,16273Villaverde y Pasaconsol,,
16902,16,Cuenca,Valdetórtola,MUNICIPIO,16902,133,,11CU,5373,16902Valdetórtola,,
16903,16,Cuenca,"Valeras, Las",MUNICIPIO,16903,1496,,11CU,5373,"16903Valeras, Las",,
16026,16,Cuenca,Atalaya del Cañavate,MUNICIPIO,16026,112,,12CU,6253,16026Atalaya del Cañavate,,
16047,16,Cuenca,Cañada Juncosa,MUNICIPIO,16047,240,,12CU,6253,16047Cañada Juncosa,,
16049,16,Cuenca,"Cañavate, El",MUNICIPIO,16049,146,,12CU,6253,"16049Cañavate, El",,
16060,16,Cuenca,Casas de Benítez,MUNICIPIO,16060,852,,12CU,6253,16060Casas de Benítez,,
16061,16,Cuenca,Casas de Fernando Alonso,MUNICIPIO,16061,1169,,12CU,6253,16061Casas de Fernando Alonso,,
16063,16,Cuenca,Casas de Guijarro,MUNICIPIO,16063,117,,12CU,6253,16063Casas de Guijarro,,
16064,16,Cuenca,Casas de Haro,MUNICIPIO,16064,823,,12CU,6253,16064Casas de Haro,,
16065,16,Cuenca,Casas de los Pinos,MUNICIPIO,16065,440,,12CU,6253,16065Casas de los Pinos,,
16102,16,Cuenca,Honrubia,MUNICIPIO,16102,1566,,12CU,6253,16102Honrubia,,
16166,16,Cuenca,Pozoamargo,MUNICIPIO,16166,292,,12CU,6253,16166Pozoamargo,,
16238,16,Cuenca,Vara de Rey,MUNICIPIO,16238,496,,12CU,6253,16238Vara de Rey,,
16118,16,Cuenca,Ledaña,MUNICIPIO,16118,1563,,13CU,6106,16118Ledaña,,
16155,16,Cuenca,"Peral, El",MUNICIPIO,16155,632,,13CU,6106,"16155Peral, El",,
16158,16,Cuenca,"Picazo, El",MUNICIPIO,16158,666,,13CU,6106,"16158Picazo, El",,
16231,16,Cuenca,Valhermoso de la Fuente,MUNICIPIO,16231,57,,13CU,6106,16231Valhermoso de la Fuente,,
16244,16,Cuenca,Villagarcía del Llano,MUNICIPIO,16244,759,,13CU,6106,16244Villagarcía del Llano,,
16251,16,Cuenca,Villanueva de la Jara,MUNICIPIO,16251,2249,,13CU,6106,16251Villanueva de la Jara,,
16908,16,Cuenca,Pozorrubielos de la Mancha,MUNICIPIO,16908,180,,13CU,6106,16908Pozorrubielos de la Mancha,,
16003,16,Cuenca,Alarcón,MUNICIPIO,16003,148,,14CU,5160,16003Alarcón,,
16066,16,Cuenca,Casasimarro,MUNICIPIO,16066,3084,,14CU,5160,16066Casasimarro,,
16198,16,Cuenca,Sisante,MUNICIPIO,16198,1642,,14CU,5160,16198Sisante,,
16204,16,Cuenca,Tébar,MUNICIPIO,16204,286,,14CU,5160,16204Tébar,,
16068,16,Cuenca,Castillejo de Iniesta,MUNICIPIO,16068,159,,15CU,4733,16068Castillejo de Iniesta,,
16096,16,Cuenca,Graja de Iniesta,MUNICIPIO,16096,361,,15CU,4733,16096Graja de Iniesta,,
16125,16,Cuenca,Minglanilla,MUNICIPIO,16125,2221,,15CU,4733,16125Minglanilla,,
16174,16,Cuenca,Puebla del Salvador,MUNICIPIO,16174,181,,15CU,4733,16174Puebla del Salvador,,
16248,16,Cuenca,Villalpardo,MUNICIPIO,16248,1018,,15CU,4733,16248Villalpardo,,
16271,16,Cuenca,Villarta,MUNICIPIO,16271,793,,15CU,4733,16271Villarta,,
16017,16,Cuenca,Almodóvar del Pinar,MUNICIPIO,16017,390,,16CU,4650,16017Almodóvar del Pinar,,
16029,16,Cuenca,Barchín del Hoyo,MUNICIPIO,16029,89,,16CU,4650,16029Barchín del Hoyo,,
16039,16,Cuenca,Buenache de Alarcón,MUNICIPIO,16039,459,,16CU,4650,16039Buenache de Alarcón,,
16042,16,Cuenca,Campillo de Altobuey,MUNICIPIO,16042,1322,,16CU,4650,16042Campillo de Altobuey,,
16081,16,Cuenca,Chumillas,MUNICIPIO,16081,57,,16CU,4650,16081Chumillas,,
